"","text","id_str","lang","created_at","listed_count","location","user_id_str","description","followers_count","friends_count","screen_name","full_name","place_name","place_lat","place_lon","lat","lon"
"76","@ @ @ I recommend to take notes on Twitter. I always respond. 1 of their assignment is to make a Storify.","7.82359e+17","en","Sat Oct 01 23:19:38 +0000 2016",41,NA,"394234622","Some women are lost in the fire. Some women are built from it. Once an Olympian, Always an Olympian. Never Former.",3100,409,"KristyKowal","San Francisco, CA","San Francisco",37.7706565,-122.4359785,37.80908966,-122.4727014
"77","The weed is better in Colorado.","7.82359e+17","en","Sat Oct 01 23:19:39 +0000 2016",5,NA,"309318438","#teamiphone #teamfollowback #teamrace2abill #teamblindside #teamsingle #teamhoeknapper #teamnosleep #raidernation #teamfreaknasty",419,756,"race2abill","Georgia, USA","Georgia",32.6782075,-83.1738665,33.6898501,-84.94756044
"78","last RT still gets to me ","7.82359e+17","en","Sat Oct 01 23:19:40 +0000 2016",91,"Petaluma, CA","128454800","craft beer... nuff said",1775,513,"petalumahills","Petaluma, CA","Petaluma",38.244454,-122.6333695,38.2721214,-122.6639328
"79","FOLLOW MY GIRL @ @ PLEASE SHE BEEN A FAN SINCE THE BEGINNING DO IT YO ALSO DATE THE MOTHERFUCKING HOE MAN","7.82359e+17","en","Sat Oct 01 23:19:40 +0000 2016",5,"Toledo, OH","137872219","Weather updates, forecast, warnings and information for Toledo, OH. Sources: http://OpenWeatherMap.org, NOAA, USGS.",41,5,"_ToledoOH","Toledo, OH","Toledo",41.6565905,-83.574671,41.66,-83.56
"80","RT @: Wow, just saw the really bad @ ratings. People don't want to watch bad product that only builds up Crooked Hillary.","7.82359e+17","en","Sat Oct 01 23:19:40 +0000 2016",244,"Coast to Coast","2651294322","Retail, food service, tire shop, trucking, hotel & corporate #jobs. Follow @LovesCareers to learn about culture, career development and community involvement.",119,7,"LovesJobs","St Paul, MN","St Paul",44.9415155,-93.1056485,44.9513188,-93.0901841
"81","I looked like an investigator didn't I? https://t.co/ON4lTC21Sc","7.82359e+17","en","Sat Oct 01 23:19:40 +0000 2016",70,"Albuquerque, NM","22644503","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Albuquerque, NM. Need help? Tweet us at @CareerArc!",396,283,"tmj_abq_hrta","Albuquerque, NM","Albuquerque",35.1170025,-106.632718,35.1974494,-106.6564673
"82","@ @   Beautiful!  ","7.82359e+17","en","Sat Oct 01 23:19:40 +0000 2016",76,NA,"759953168",NA,26,0,"JoinMENTORNetwk","Washington, PA","Washington",40.1662525,-80.2680565,40.17396,-80.2461714
"83","@ ""Dont like a woman? Just mock them for not looking like your feminine ideal!"" - The Trump Method, vol 14","7.82359e+17","en","Sat Oct 01 23:19:40 +0000 2016",341,NA,"2377573225",NA,373,0,"WorkAtBJs","Cary, NC","Cary",35.7561885,-78.837021,35.7556764,-78.7435332
"84","Latre puts up with me and my bullshit, weirdness, silliness, and everything  #ThatsARealFriend ","7.82359e+17","en","Sat Oct 01 23:19:41 +0000 2016",46,"Washington Non-Metro","395577781","Follow this account for geo-targeted Veteran job tweets in Washington Non-Metro. Need help? Tweet us at @CareerArc!",156,125,"tmj_wa_vets","Washington, USA","Washington",47.273022,-120.882482,46.2775138,-117.814262
"85","RT @: WOW Jus heard Bern Will B Campaigning 4 Hillary Clinton in Iowa!??Hes Ok wit Her calling his supporters ","7.82359e+17","en","Sat Oct 01 23:19:41 +0000 2016",41,"San Jose, CA","22740845","Follow this account for geo-targeted General Labor job tweets in San Jose, CA. Need help? Tweet us at @CareerArc!",324,294,"tmj_sjc_labor","Morgan Hill, CA","Morgan Hill",37.128857,-121.6417365,37.1305012,-121.6543901
"86","RT @: LA doesn't seem to like Hillary Clinton..her campaign rally today lasted less than a minute. This is over half of it https:/","7.82359e+17","en","Sat Oct 01 23:19:41 +0000 2016",35,"Vancouver, Canada","550206235","Vancouver-based beer and food enthusiast",699,386,"foodandbier","Victoria, British Columbia","Victoria",48.4267305,-123.3583795,48.4287,-123.366
"87","REMEMBER THIS ONE?? AND GOT 1 OUT OF 3 BLACK MALES ARRESTED- A FAILURE! BILL CLINTON AGAIN. MARRIED TO HILLARY IN C https://t.co/8sc1twQeWK","7.82359e+17","en","Sat Oct 01 23:19:42 +0000 2016",4,"Bronx, NY","31906650","Actress, Comedienne, Student of Improvisation, Loves to Laugh",140,222,"ElkeTV","Manhattan, NY","Manhattan",40.780709,-73.9685415,40.7895531,-73.93704809
"88","RT @: Hannity finished Sept as number 1 we all know it's because Hannity puts the USA first stop Hillary vote Trump https://t.","7.82359e+17","en","Sat Oct 01 23:19:42 +0000 2016",4,"Hawthorne, CA","1397446375","Singer / Actor",65,178,"Mac51688","Alondra Park, CA","Alondra Park",33.8895235,-118.335142,33.88139165,-118.3333122
"89","RT @: In tomorrow's news: Donald Trump gets into Twitter war with girl at KFC drive through window, refuses to pay for spicy ch","7.82359e+17","en","Sat Oct 01 23:19:42 +0000 2016",2,"Michigan","369872457","BMX. Kayak. Minecraft. Anime. Electronic music. Video games.",41,158,"Hypnotic800","Fenton, MI","Fenton",42.7968745,-83.7464235,42.7976,-83.7042
"90","My daughter trying out fraction games and investigations with me after my Saturday math training. #VUSDmath https://t.co/CBzWeOhlWQ","7.82359e+17","en","Sat Oct 01 23:19:44 +0000 2016",16,"Littleton, Colorado","25573199","B.S. Sports Management. Aninal Rescue. F.R.I.E.N.D.S..Country Music.Rockies.Cubs.Broncos.Avs.DU Hockey.Gymnastics.",444,1412,"JessLynne007","Littleton, CO","Littleton",39.596849,-105.017787,39.57892415,-105.0483352
"91","JActs1631: JActs1631: JActs1631: JActs1631: JActs1631: JActs1631: JActs1631: JActs1631: RT TeamTrump:  LEAKED AUD https://t.co/BGs6LO3esT","7.82359e+17","en","Sat Oct 01 23:19:46 +0000 2016",5,"Ellisville, MO","149762612",NA,47,93,"BlueBrained","Westerly, RI","Westerly",41.3690285,-71.789392,41.3801,-71.83
"92","RT @: Against protocol, Hillary gave Sidney Blumenthal - who had no security clearance - access to above-top-secret NSA d ","7.82359e+17","en","Sat Oct 01 23:19:47 +0000 2016",2,"Small Town, USA","1451628930","I'm the oldest I've ever been.....Right now!",81,403,"BCWitmer","Colorado, USA","Colorado",38.997936,-105.5508905,40.33020786,-106.8931988
"93","#basementdwellers  The actual words and spin on Hillary Clintons remarks about Bernie Sanders supporters https://t.co/2CS2SlRSkN","7.82359e+17","en","Sat Oct 01 23:19:47 +0000 2016",4,"NYC","109031362","New York nerd that wanders around from place to place.",51,235,"AshleyNGibbs","Brooklyn, NY","Brooklyn",40.655138,-73.9487755,40.69073016,-73.98496284
"94","@ between California and Washington out west.","7.82359e+17","en","Sat Oct 01 23:19:47 +0000 2016",0,"Rio Rancho, New Mexico","2902908582","Motorcycle Hearse Company/Urns/Keepsakes and apparel",80,230,"DbcmagHearse","Albuquerque, NM","Albuquerque",35.1170025,-106.632718,35.18413648,-106.5896
"95","I wana go to the fair...","7.82359e+17","en","Sat Oct 01 23:19:48 +0000 2016",6,"United States","252672450","tweeting whatever with dogs and stuff",161,133,"SumantaMuth","Long Beach, CA","Long Beach",33.8091715,-118.1567105,33.8041,-118.158
"96","RT @: Typical Hillary #BasementDwellers https://t.co/irWy8jZV0Y","7.82359e+17","en","Sat Oct 01 23:19:48 +0000 2016",15,"Los Angeles, CA","1343533711","SAG-AFTRA Pro Dancer. Choreographer. Bloc LA. WBFF Diva Bikini Pro. Zumba-Dance Fitness Instructor. NASM CPT. @afrofitfusion Kaleila.Jordan@gmail.com",3242,424,"KaleilaJ","Los Angeles, CA","Los Angeles",34.0207895,-118.4119065,34.0522,-118.243
"97","Hillary Clinton trolls Trump with late-night tweets of her own: Hillary Clinton (or her staff) took a moment ... https://t.co/29So5irBIg","7.82359e+17","en","Sat Oct 01 23:19:48 +0000 2016",3,"buffalo to philadelphia","3000839909","Bills. Yankees. Sabres. Blue Devils.",94,332,"b_doyle_88","Princeton, NJ","Princeton",40.34965,-74.665028,40.35044584,-74.66005555
"98","My heart may be broken &amp; my mind all confused .. but through it all I have victory ","7.82359e+17","en","Sat Oct 01 23:19:48 +0000 2016",0,NA,"554841537",NA,40,161,"evilgeniusbrews","Kentucky, USA","Kentucky",37.822244,-85.7682405,38.0298,-84.4911
"99","@ magic will","7.82359e+17","en","Sat Oct 01 23:19:48 +0000 2016",3,"lake george university '17","572223430","19 <U+27B3><U+2741> New York.. not the city",917,871,"gwenelizabethhh","New York, USA","New York",42.746617,-75.770041,43.552375,-73.39648805
"100","@ lol I'm just asking","7.82359e+17","en","Sat Oct 01 23:19:49 +0000 2016",5,"Mansfield, OH","213488493","Weather updates, forecast, warnings and information for Mansfield, OH. Sources: http://OpenWeatherMap.org, NOAA, USGS.",80,69,"MansfieldOH","Mansfield, OH","Mansfield",40.748333,-82.475571,40.76,-82.52
"101","RT @: Trump on Clinton: 'I can be nastier than she ever can be' @ https://t.co/uNVPLBv5E5","7.82359e+17","en","Sat Oct 01 23:19:49 +0000 2016",3,"The Jungle","95484213","Big dreams, Good music & Expensive taste.",665,302,"OvoxoBrisa","West Des Moines, IA","West Des Moines",41.5642575,-93.774755,41.569722,-93.80457401
"102","RT @: You may not know it, but youve been taught to empathize with white men all your life. This election, that matters. https:","7.82359e+17","en","Sat Oct 01 23:19:50 +0000 2016",24,"Reno, NV","120814597","Follow this account for geo-targeted Healthcare-Nursing job tweets in Reno, NV. Need help? Tweet us at @CareerArc!",337,284,"tmj_NVR_NURSING","Portola, CA","Portola",39.810659,-120.466344,39.8104567,-120.4691034
"103","@ yea it was weird","7.82359e+17","en","Sat Oct 01 23:19:50 +0000 2016",662,"National","141302910","Kindred Healthcare, named a Fortune Magazine Most Admired Company, is the largest provider of post-acute care services in the United States.",910,0,"Kindred_Jobs","San Mateo, CA","San Mateo",37.552481,-122.3154215,37.5629917,-122.3255254
"104","RT @: The press is dying. Not just the internet, but frustration with its propaganda slant. https://t.co/UPlNn0fYDa","7.82359e+17","en","Sat Oct 01 23:19:50 +0000 2016",48,"San Diego, CA","23499476","Follow this account for geo-targeted Transportation job tweets in San Diego, CA. Need help? Tweet us at @CareerArc!",354,296,"tmj_san_transp","San Diego, CA","San Diego",32.810012,-117.104989,32.715738,-117.1610838
"105","RT @: Somehow this seems different from the Times' coverage of lives saved by the Clinton Foundation. https://t.co/AN9VGgR7nL","7.82359e+17","en","Sat Oct 01 23:19:50 +0000 2016",328,NA,"1860798708","One of nation's largest providers of Emergency Medicine,Hospital Medicine,Anesthesia,Acute Care Surgery,OB/GYN Hospitalist & Orthopaedic Hospitalists services.",396,124,"JoinTeamHealth","Rome, GA","Rome",34.2667455,-85.1939275,34.257038,-85.1646726
"106","God dammit I got blocked again ","7.82359e+17","en","Sat Oct 01 23:19:50 +0000 2016",107,"Denver, CO","22487719","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Denver, CO. Need help? Tweet us at @CareerArc!",547,286,"tmj_den_hrta","Denver, CO","Denver",39.713563,-104.9220935,39.7502075,-104.9990136
"107","Trump finding traction on Dems' property https://t.co/wCwwfj5IoZ","7.82359e+17","en","Sat Oct 01 23:19:51 +0000 2016",92,"Denver, CO","38022609","Follow this account for geo-targeted Other job tweets in Denver, CO. Need help? Tweet us at @CareerArc!",978,539,"tmj_den_jobs","Greenwood Village, CO","Greenwood Village",39.620282,-104.9238215,39.6172101,-104.9508141
"108","RT @: @ - did you forget to cover the story that your own network fat-shamed Alicia Machado? Your network is pathetic. ","7.82359e+17","en","Sat Oct 01 23:19:51 +0000 2016",92,"Scottsdale, AZ","113255487","Follow this account for geo-targeted Software Dev. - General/IT job tweets in Scottsdale, AZ. Need help? Tweet us at @CareerArc!",377,310,"tmj_AZS_it","Scottsdale, AZ","Scottsdale",33.63934,-111.8583985,33.4941704,-111.9260519
"109","New episode of @ is TOMORROW! I can't wait!  @ @ @ @ @ #Quantico","7.82359e+17","en","Sat Oct 01 23:19:52 +0000 2016",9,"memphis---indianapolis","230806704","university of louisville cheerleader",1052,1038,"sydnienewby","Oxford, MS","Oxford",34.35467,-89.53377,34.361944,-89.534167
"110","RT @: So if mr Trump did call her piggy. Does that compare to all the lives ms Hillary cost. It's not what you says its what you","7.82359e+17","en","Sat Oct 01 23:19:52 +0000 2016",4,"Waterford, MI","269712298",NA,23,39,"mmeyers68","Grand Rapids, MI","Grand Rapids",42.9564115,-85.6411415,42.9631,-85.6704
"111","@ The next time u r on @ could you explain why we're always talking about amendments but not the actual constitution?","7.82359e+17","en","Sat Oct 01 23:19:53 +0000 2016",4,"pas loin de Montreal ","15021094","J'roule électrique et zythologue en devenir.  Pour le reste, je suis ni à gauche, ni à droite... j'essaye de rester au dessus (...)",207,808,"isohumulone","Montréal, Québec","Montréal",45.5578305,-73.723025,45.5233,-73.5819
"112","RT @: I'm so excited!!!#SNLPremiere #KateMcKinnon #Hillary #DebateNight https://t.co/4R09Aq4ZvC","7.82359e+17","en","Sat Oct 01 23:19:53 +0000 2016",241,"Menomonee Falls, WI","4443789433","Since 1965, Herzing University has created a legacy of student-focused education. We invite you to join us in our mission to help students achieve their goals.",85,218,"HerzingCareers","Menomonee Falls, WI","Menomonee Falls",43.1482635,-88.124513,43.1788967,-88.1173132
"113","#ICYMI .@: Hillary Clinton trolls Trump with late-night tweets of her own https://t.co/B1g4tJu071","7.82359e+17","en","Sat Oct 01 23:19:53 +0000 2016",325,"USA","1180025371","Information about Twitter's #TrendingTopics in the United States of America #trndnl",10342,58,"trendinaliaUS","Washington, DC","Washington",38.898603,-77.0143985,38.8991,-77.029
"114","@ u ded or live?","7.82359e+17","en","Sat Oct 01 23:19:54 +0000 2016",0,NA,"342254845",NA,17,46,"ONunez_UnoCinco","Portland, OR","Portland",45.536402,-122.630908,45.5317,-122.66777
"115","@ Thanks, see you in the morning @ #WGM16","7.82359e+17","en","Sat Oct 01 23:19:56 +0000 2016",6,"Saugus, MA","4645195817",NA,56,255,"hopaholic83","Malden, MA","Malden",42.428694,-71.054857,42.4244,-71.0747
"116","Donald Trump Demands President Obama Not Pardon the Witch #news https://t.co/rKb9on7gpu","7.82359e+17","en","Sat Oct 01 23:19:56 +0000 2016",7,"San Antonio, Texas","70221119","A work in progress <U+2763>",424,756,"mackenziee24","Houston, TX","Houston",29.838495,-95.4464865,29.77032,-95.41543
"117","#la Hillary Clinton trolls Trump with late-night tweets of her own: Hillary Clinton (or her staff) took a... https://t.co/ID4KOy6Whs #p2","7.82359e+17","en","Sat Oct 01 23:19:57 +0000 2016",2,"Brunswick, Germany","220857323","Weather updates, forecast, warnings and information for Brunswick, Germany. Sources: http://OpenWeatherMap.org, USGS.",12,19,"BrunswickDE","Brunswick, GA","Brunswick",31.2144885,-81.504908,31.15,-81.49
"118","RT @: I couldn't agree with this more even if I tried. There are no logical reasons to vote Trump do they twist her words ","7.82359e+17","en","Sat Oct 01 23:19:57 +0000 2016",4,"Gahanna, OH","22280267","Hair Stylist/Independent Business Owner 101 Mill St Suite 210       molliealban@yudusalons.com       Salon 8 Cuts, Color, and Styles",286,688,"mollie_alban","Gahanna, OH","Gahanna",40.021793,-82.8541995,40.0199,-82.87976
"119","RT @: #BreakingNews: $GPDB MoneyTV with Donald Baillargeon, 5/6 @ https://t.co/4PfOc2MPcl","7.82359e+17","en","Sat Oct 01 23:19:57 +0000 2016",52,"houston, texas","303567415","Senior Designer @Rigsby_Hull, Principal @ThinkCarmen, Founder of @KhombleProject, & CreativeMornings Houston Host @CM_Hou",357,291,"thinkCARMEN","Houston, TX","Houston",29.838495,-95.4464865,29.718833,-95.41654
"120","RT @: Just as she promised 200,000 jobs to NY then caused a loss of 25,000 jobs. https://t.co/0QubUcmBzs","7.82359e+17","en","Sat Oct 01 23:19:57 +0000 2016",33,"New Orleans, LA","99209645","creative.",1103,593,"DapperDonDior","Denver, CO","Denver",39.713563,-104.9220935,39.656059,-104.8993079
"121","RT @: #LoveTrumpsHateBecause b/c Vile Hillary Clinton Threatened The LIFE of Kathleen Willey, HER CHILDREN &amp; Many Others!! ht","7.82359e+17","en","Sat Oct 01 23:19:58 +0000 2016",71,"Powder Springs, GA","327529234","#Bravesfan, #cardcollector #glutenfree #Psychology",1945,1002,"SlmSolo","Atlanta, GA","Atlanta",33.7671945,-84.433106,33.73573894,-84.38943425
"122","RT @: Just imagine the destruction if she is POTUS

The List: 27 Countries Destroyed By Hillary Clinton's Neocon 'Hubris' htt","7.82359e+17","en","Sat Oct 01 23:19:58 +0000 2016",1,"Twin Cities, MN","258225358","Clowns to the left,
Jokers to the right,
Stuck in the Middle... Age",112,343,"rickilou","Stillwater, MN","Stillwater",45.0577805,-92.827994,45.0552,-92.8186
"123","RT @: Time-lapse: Thousands line up to see Trump in Manheim, Pennsylvania hours before rally scheduled to begin. #MAGA https://","7.82359e+17","en","Sat Oct 01 23:19:58 +0000 2016",96,"NYC|LONDON|COL","271277157","Lifetyle, Fashion + Travel Influencer! Founder of http://OwnByFemme.com... Rene@ownbyfemme.com to connect!",3203,985,"OwnByFemme","California, USA","California",37.2691755,-119.3066075,36.01,-121.5183333
"124","RT @: As a woman, I agree with a ""timeout."" Read why Trump has a challenge with white women: You just want to smack him https","7.82359e+17","en","Sat Oct 01 23:19:58 +0000 2016",2,NA,"4804314013","runner, novice guitarist, music lover, penguin/cub fan.",43,219,"runrandolphrun","Pekin, IL","Pekin",40.565021,-89.6262705,40.55676,-89.6548
